1-RETORNO SERVIDOR ListarPartidas: A,2,17/05/2018,testee
4153-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4163-RETORNO SERVIDOR VerificarStatus: No Modifications
4170-RETORNO SERVIDOR VerificarVez: 520
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F
10,A

4173-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4183-RETORNO SERVIDOR VerificarStatus: No Modifications
4190-RETORNO SERVIDOR VerificarVez: No Modifications
4193-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4203-RETORNO SERVIDOR VerificarStatus: No Modifications
4210-RETORNO SERVIDOR VerificarVez: 521
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F
10,A

4213-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4223-RETORNO SERVIDOR VerificarStatus: No Modifications
4230-RETORNO SERVIDOR VerificarVez: 522
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F
10,A

4233-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4268-RETORNO SERVIDOR Votar: 0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F
10,A

4274-RETORNO SERVIDOR VerificarStatus: No Modifications
4281-RETORNO SERVIDOR VerificarVez: 523
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F
10,A

4284-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4294-RETORNO SERVIDOR VerificarStatus: J,J
4301-RETORNO SERVIDOR VerificarVez: 518
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
3,I
4,C
4,D
4,F

4304-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4311-RETORNO SERVIDOR ExibirUltimaVotacao: 518,N
519,N
520,S
521,N
522,N
523,N

4323-RETORNO SERVIDOR VerificarStatus: No Modifications
4330-RETORNO SERVIDOR VerificarVez: 519
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
4,C
4,D
4,F
4,I

4333-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,J,I,4
JogadorSei,J,A,10
JogadorCin,J,A,5
JogadorQua,S,M,2
JogadorTre,S,N,2
JogadorDoi,S,L,2

4343-RETORNO SERVIDOR VerificarStatus: No Modifications
4350-RETORNO SERVIDOR VerificarVez: 520
0,P
2,L
2,M
2,N
2,O
3,B
3,E
3,G
4,D
4,F
4,I
5,C

4353-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,J,C,5
JogadorUm,J,I,4
JogadorSei,J,A,10
JogadorCin,J,A,5
JogadorQua,S,M,2
JogadorTre,S,N,2

4363-RETORNO SERVIDOR VerificarStatus: No Modifications
4370-RETORNO SERVIDOR VerificarVez: No Modifications
4373-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4383-RETORNO SERVIDOR VerificarStatus: No Modifications
4390-RETORNO SERVIDOR VerificarVez: 521
0,P
2,L
2,M
2,N
2,O
3,E
3,G
4,B
4,D
4,F
4,I
5,C

4393-RETORNO SERVIDOR ConsultarHistorico: JogadorTre,J,B,4
JogadorDoi,J,C,5
JogadorUm,J,I,4
JogadorSei,J,A,10
JogadorCin,J,A,5
JogadorQua,S,M,2

4403-RETORNO SERVIDOR VerificarStatus: No Modifications
4410-RETORNO SERVIDOR VerificarVez: 522
0,P
2,L
2,N
2,O
3,E
3,G
3,M
4,B
4,D
4,F
4,I
5,C

4413-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,J,M,3
JogadorTre,J,B,4
JogadorDoi,J,C,5
JogadorUm,J,I,4
JogadorSei,J,A,10
JogadorCin,J,A,5

4426-RETORNO SERVIDOR Promover: 0,P
2,L
2,N
2,O
3,E
3,G
3,M
4,D
4,F
4,I
5,B
5,C

4432-RETORNO SERVIDOR VerificarStatus: No Modifications
4439-RETORNO SERVIDOR VerificarVez: 523
0,P
2,L
2,N
2,O
3,E
3,G
3,M
4,D
4,F
4,I
5,B
5,C

4442-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,J,B,5
JogadorQua,J,M,3
JogadorTre,J,B,4
JogadorDoi,J,C,5
JogadorUm,J,I,4
JogadorSei,J,A,10

4452-RETORNO SERVIDOR VerificarStatus: No Modifications
4459-RETORNO SERVIDOR VerificarVez: 518
0,P
2,L
2,N
2,O
3,E
3,G
3,M
4,D
4,F
4,I
5,C
10,B

4462-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,J,B,10
JogadorCin,J,B,5
JogadorQua,J,M,3
JogadorTre,J,B,4
JogadorDoi,J,C,5
JogadorUm,J,I,4

4472-RETORNO SERVIDOR VerificarStatus: J,V
4479-RETORNO SERVIDOR VerificarVez: 522
0,P
2,L
2,N
2,O
3,E
3,G
3,M
4,D
4,F
4,I
5,C
10,B

4482-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4517-RETORNO SERVIDOR Votar: 0,P
2,L
2,N
2,O
3,E
3,G
3,M
4,D
4,F
4,I
5,C
10,B

4523-RETORNO SERVIDOR VerificarStatus: No Modifications
4530-RETORNO SERVIDOR VerificarVez: 523
0,P
2,L
2,N
2,O
3,E
3,G
3,M
4,D
4,F
4,I
5,C
10,B

4533-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4543-RETORNO SERVIDOR VerificarStatus: J,J
4550-RETORNO SERVIDOR VerificarVez: 518
0,P
2,L
2,N
2,O
3,E
3,G
3,M
4,D
4,F
4,I
5,C

4553-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4560-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,S
520,N
521,S
522,N
523,N

4584-RETORNO SERVIDOR VerificarStatus: No Modifications
4591-RETORNO SERVIDOR VerificarVez: No Modifications
4594-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4604-RETORNO SERVIDOR VerificarStatus: No Modifications
4611-RETORNO SERVIDOR VerificarVez: 519
0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,D
4,F
4,I
5,C

4614-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,J,O,3
JogadorSei,J,B,10
JogadorCin,J,B,5
JogadorQua,J,M,3
JogadorTre,J,B,4
JogadorDoi,J,C,5

4624-RETORNO SERVIDOR VerificarStatus: J,V
4631-RETORNO SERVIDOR VerificarVez: 520
0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,D
4,F
4,I
10,C

4634-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,J,C,10
JogadorUm,J,O,3
JogadorSei,J,B,10
JogadorCin,J,B,5
JogadorQua,J,M,3
JogadorTre,J,B,4

4644-RETORNO SERVIDOR VerificarStatus: No Modifications
4651-RETORNO SERVIDOR VerificarVez: No Modifications
4654-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4664-RETORNO SERVIDOR VerificarStatus: No Modifications
4671-RETORNO SERVIDOR VerificarVez: No Modifications
4674-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4684-RETORNO SERVIDOR VerificarStatus: No Modifications
4691-RETORNO SERVIDOR VerificarVez: 521
0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,D
4,F
4,I
10,C

4694-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4704-RETORNO SERVIDOR VerificarStatus: No Modifications
4711-RETORNO SERVIDOR VerificarVez: 522
0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,D
4,F
4,I
10,C

4714-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4725-RETORNO SERVIDOR Votar: 0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,D
4,F
4,I
10,C

4731-RETORNO SERVIDOR VerificarStatus: No Modifications
4738-RETORNO SERVIDOR VerificarVez: 523
0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,D
4,F
4,I
10,C

4741-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4751-RETORNO SERVIDOR VerificarStatus: No Modifications
4758-RETORNO SERVIDOR VerificarVez: 518
0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,D
4,F
4,I
10,C

4761-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4771-RETORNO SERVIDOR VerificarStatus: No Modifications
4778-RETORNO SERVIDOR VerificarVez: No Modifications
4781-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4791-RETORNO SERVIDOR VerificarStatus: No Modifications
4798-RETORNO SERVIDOR VerificarVez: 519
0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,D
4,F
4,I
10,C

4801-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4811-RETORNO SERVIDOR VerificarStatus: No Modifications
4818-RETORNO SERVIDOR VerificarVez: 520
0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,D
4,F
4,I

4821-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4828-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,N
520,N
521,S
522,S
523,S

4858-RETORNO SERVIDOR VerificarStatus: J,J
4865-RETORNO SERVIDOR VerificarVez: No Modifications
4868-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4878-RETORNO SERVIDOR VerificarStatus: No Modifications
4885-RETORNO SERVIDOR VerificarVez: 521
0,P
2,L
2,N
3,E
3,G
3,M
3,O
4,F
4,I
5,D

4888-RETORNO SERVIDOR ConsultarHistorico: JogadorTre,J,D,5
JogadorDoi,J,C,10
JogadorUm,J,O,3
JogadorSei,J,B,10
JogadorCin,J,B,5
JogadorQua,J,M,3

4898-RETORNO SERVIDOR VerificarStatus: No Modifications
4905-RETORNO SERVIDOR VerificarVez: 522
0,P
2,L
2,N
3,E
3,G
3,O
4,F
4,I
4,M
5,D

4908-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,J,M,4
JogadorTre,J,D,5
JogadorDoi,J,C,10
JogadorUm,J,O,3
JogadorSei,J,B,10
JogadorCin,J,B,5

4921-RETORNO SERVIDOR Promover: 0,P
2,L
2,N
3,E
3,G
3,O
4,F
4,I
4,M
10,D

4927-RETORNO SERVIDOR VerificarStatus: J,V
4934-RETORNO SERVIDOR VerificarVez: 523
0,P
2,L
2,N
3,E
3,G
3,O
4,F
4,I
4,M
10,D

4937-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,J,D,10
JogadorQua,J,M,4
JogadorTre,J,D,5
JogadorDoi,J,C,10
JogadorUm,J,O,3
JogadorSei,J,B,10

4947-RETORNO SERVIDOR VerificarStatus: No Modifications
4954-RETORNO SERVIDOR VerificarVez: 518
0,P
2,L
2,N
3,E
3,G
3,O
4,F
4,I
4,M
10,D

4957-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4967-RETORNO SERVIDOR VerificarStatus: No Modifications
4974-RETORNO SERVIDOR VerificarVez: 519
0,P
2,L
2,N
3,E
3,G
3,O
4,F
4,I
4,M
10,D

4977-RETORNO SERVIDOR ConsultarHistorico: No Modifications
4987-RETORNO SERVIDOR VerificarStatus: No Modifications
4994-RETORNO SERVIDOR VerificarVez: 520
0,P
2,L
2,N
3,E
3,G
3,O
4,F
4,I
4,M
10,D

4997-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5007-RETORNO SERVIDOR VerificarStatus: No Modifications
5014-RETORNO SERVIDOR VerificarVez: 522
0,P
2,L
2,N
3,E
3,G
3,O
4,F
4,I
4,M
10,D

5017-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5028-RETORNO SERVIDOR Votar: 0,P
2,L
2,N
3,E
3,G
3,O
4,F
4,I
4,M

5034-RETORNO SERVIDOR VerificarStatus: J,J
5041-RETORNO SERVIDOR VerificarVez: 523
0,P
2,L
2,N
3,E
3,G
3,O
4,F
4,I
4,M

5044-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5051-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,S
520,S
521,N
522,S
523,S

5083-RETORNO SERVIDOR VerificarStatus: No Modifications
5090-RETORNO SERVIDOR VerificarVez: No Modifications
5093-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5103-RETORNO SERVIDOR VerificarStatus: No Modifications
5110-RETORNO SERVIDOR VerificarVez: No Modifications
5113-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,J,E,4
JogadorCin,J,D,10
JogadorQua,J,M,4
JogadorTre,J,D,5
JogadorDoi,J,C,10
JogadorUm,J,O,3

5123-RETORNO SERVIDOR VerificarStatus: No Modifications
5130-RETORNO SERVIDOR VerificarVez: 518
0,P
2,L
2,N
3,G
3,O
4,E
4,F
4,I
4,M

5133-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5143-RETORNO SERVIDOR VerificarStatus: No Modifications
5150-RETORNO SERVIDOR VerificarVez: 519
0,P
2,L
2,N
3,G
3,O
4,F
4,I
4,M
5,E

5153-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,J,E,5
JogadorSei,J,E,4
JogadorCin,J,D,10
JogadorQua,J,M,4
JogadorTre,J,D,5
JogadorDoi,J,C,10

5163-RETORNO SERVIDOR VerificarStatus: No Modifications
5170-RETORNO SERVIDOR VerificarVez: 520
0,P
2,L
2,N
3,G
3,O
4,F
4,I
4,M
10,E

5173-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,J,E,10
JogadorUm,J,E,5
JogadorSei,J,E,4
JogadorCin,J,D,10
JogadorQua,J,M,4
JogadorTre,J,D,5

5183-RETORNO SERVIDOR VerificarStatus: J,V
5190-RETORNO SERVIDOR VerificarVez: No Modifications
5193-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5203-RETORNO SERVIDOR VerificarStatus: No Modifications
5210-RETORNO SERVIDOR VerificarVez: 521
0,P
2,L
2,N
3,G
3,O
4,F
4,I
4,M
10,E

5213-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5223-RETORNO SERVIDOR VerificarStatus: No Modifications
5230-RETORNO SERVIDOR VerificarVez: 522
0,P
2,L
2,N
3,G
3,O
4,F
4,I
4,M
10,E

5233-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5244-RETORNO SERVIDOR Votar: 0,P
2,L
2,N
3,G
3,O
4,F
4,I
4,M
10,E

5250-RETORNO SERVIDOR VerificarStatus: No Modifications
5257-RETORNO SERVIDOR VerificarVez: 523
0,P
2,L
2,N
3,G
3,O
4,F
4,I
4,M
10,E

5260-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5270-RETORNO SERVIDOR VerificarStatus: No Modifications
5277-RETORNO SERVIDOR VerificarVez: 518
0,P
2,L
2,N
3,G
3,O
4,F
4,I
4,M
10,E

5280-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5290-RETORNO SERVIDOR VerificarStatus: No Modifications
5297-RETORNO SERVIDOR VerificarVez: 519
0,P
2,L
2,N
3,G
3,O
4,F
4,I
4,M
10,E

5300-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5310-RETORNO SERVIDOR VerificarStatus: No Modifications
5317-RETORNO SERVIDOR VerificarVez: No Modifications
5320-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5330-RETORNO SERVIDOR VerificarStatus: J,S
5337-RETORNO SERVIDOR VerificarVez: 520

5342-RETORNO SERVIDOR ListarPersonagens: No Modifications
5343-RETORNO SERVIDOR ListarCartas: ABDFIL

5344-RETORNO SERVIDOR ListarJogadores: 518,JogadorUm,30
519,JogadorDoi,25
520,JogadorTre,16
521,JogadorQua,37
522,JogadorCin,35
523,JogadorSei,22

5347-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,S
520,S
521,S
522,S
523,S

5389-RETORNO SERVIDOR VerificarStatus: No Modifications
5396-RETORNO SERVIDOR VerificarVez: No Modifications
5399-RETORNO SERVIDOR ListarJogadores: No Modifications
5405-RETORNO SERVIDOR VerificarStatus: No Modifications
5412-RETORNO SERVIDOR VerificarVez: No Modifications
5415-RETORNO SERVIDOR ListarJogadores: No Modifications
5421-RETORNO SERVIDOR VerificarStatus: No Modifications
5428-RETORNO SERVIDOR VerificarVez: 521
4,A

5431-RETORNO SERVIDOR ConsultarHistorico: JogadorTre,S,A,4

5441-RETORNO SERVIDOR VerificarStatus: No Modifications
5448-RETORNO SERVIDOR VerificarVez: 522
4,A
4,B

5451-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,S,B,4
JogadorTre,S,A,4

5468-RETORNO SERVIDOR ColocarPersonagem: 3,D
4,A
4,B

5474-RETORNO SERVIDOR VerificarStatus: No Modifications
5481-RETORNO SERVIDOR VerificarVez: 523
3,D
4,A
4,B

5484-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,S,D,3
JogadorQua,S,B,4
JogadorTre,S,A,4

5494-RETORNO SERVIDOR VerificarStatus: No Modifications
5501-RETORNO SERVIDOR VerificarVez: 518
3,D
4,A
4,B
4,C

5504-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,S,C,4
JogadorCin,S,D,3
JogadorQua,S,B,4
JogadorTre,S,A,4

5514-RETORNO SERVIDOR VerificarStatus: No Modifications
5521-RETORNO SERVIDOR VerificarVez: 519
3,D
4,A
4,B
4,C
4,E

5524-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,S,E,4
JogadorSei,S,C,4
JogadorCin,S,D,3
JogadorQua,S,B,4
JogadorTre,S,A,4

5534-RETORNO SERVIDOR VerificarStatus: No Modifications
5541-RETORNO SERVIDOR VerificarVez: 520
3,D
3,F
4,A
4,B
4,C
4,E

5544-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,S,F,3
JogadorUm,S,E,4
JogadorSei,S,C,4
JogadorCin,S,D,3
JogadorQua,S,B,4
JogadorTre,S,A,4

5554-RETORNO SERVIDOR VerificarStatus: No Modifications
5561-RETORNO SERVIDOR VerificarVez: No Modifications
5564-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5574-RETORNO SERVIDOR VerificarStatus: No Modifications
5581-RETORNO SERVIDOR VerificarVez: 521
3,D
3,F
3,I
4,A
4,B
4,C
4,E

5584-RETORNO SERVIDOR ConsultarHistorico: JogadorTre,S,I,3
JogadorDoi,S,F,3
JogadorUm,S,E,4
JogadorSei,S,C,4
JogadorCin,S,D,3
JogadorQua,S,B,4

5594-RETORNO SERVIDOR VerificarStatus: No Modifications
5601-RETORNO SERVIDOR VerificarVez: No Modifications
5604-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,S,G,3
JogadorTre,S,I,3
JogadorDoi,S,F,3
JogadorUm,S,E,4
JogadorSei,S,C,4
JogadorCin,S,D,3

5614-RETORNO SERVIDOR VerificarStatus: No Modifications
5621-RETORNO SERVIDOR VerificarVez: 522
3,D
3,F
3,G
3,I
4,A
4,B
4,C
4,E

5624-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5643-RETORNO SERVIDOR ColocarPersonagem: 2,L
3,D
3,F
3,G
3,I
4,A
4,B
4,C
4,E

5649-RETORNO SERVIDOR VerificarStatus: No Modifications
5656-RETORNO SERVIDOR VerificarVez: 523
2,L
3,D
3,F
3,G
3,I
4,A
4,B
4,C
4,E

5659-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,S,L,2
JogadorQua,S,G,3
JogadorTre,S,I,3
JogadorDoi,S,F,3
JogadorUm,S,E,4
JogadorSei,S,C,4

5669-RETORNO SERVIDOR VerificarStatus: No Modifications
5676-RETORNO SERVIDOR VerificarVez: No Modifications
5679-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5689-RETORNO SERVIDOR VerificarStatus: No Modifications
5696-RETORNO SERVIDOR VerificarVez: 518
2,L
2,P
3,D
3,F
3,G
3,I
4,A
4,B
4,C
4,E

5699-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,S,P,2
JogadorCin,S,L,2
JogadorQua,S,G,3
JogadorTre,S,I,3
JogadorDoi,S,F,3
JogadorUm,S,E,4

5709-RETORNO SERVIDOR VerificarStatus: No Modifications
5716-RETORNO SERVIDOR VerificarVez: 519
2,L
2,M
2,P
3,D
3,F
3,G
3,I
4,A
4,B
4,C
4,E

5719-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,S,M,2
JogadorSei,S,P,2
JogadorCin,S,L,2
JogadorQua,S,G,3
JogadorTre,S,I,3
JogadorDoi,S,F,3

5729-RETORNO SERVIDOR VerificarStatus: No Modifications
5736-RETORNO SERVIDOR VerificarVez: No Modifications
5739-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5749-RETORNO SERVIDOR VerificarStatus: J,J
5756-RETORNO SERVIDOR VerificarVez: 520
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
3,I
4,A
4,B
4,C
4,E

5759-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,S,N,2
JogadorUm,S,M,2
JogadorSei,S,P,2
JogadorCin,S,L,2
JogadorQua,S,G,3
JogadorTre,S,I,3

5769-RETORNO SERVIDOR VerificarStatus: No Modifications
5776-RETORNO SERVIDOR VerificarVez: 521
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
3,I
4,B
4,C
4,E
5,A

5779-RETORNO SERVIDOR ConsultarHistorico: JogadorTre,J,A,5
JogadorDoi,S,N,2
JogadorUm,S,M,2
JogadorSei,S,P,2
JogadorCin,S,L,2
JogadorQua,S,G,3

5789-RETORNO SERVIDOR VerificarStatus: No Modifications
5796-RETORNO SERVIDOR VerificarVez: 522
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I
5,A

5799-RETORNO SERVIDOR ConsultarHistorico: JogadorQua,J,I,4
JogadorTre,J,A,5
JogadorDoi,S,N,2
JogadorUm,S,M,2
JogadorSei,S,P,2
JogadorCin,S,L,2

5812-RETORNO SERVIDOR Promover: 0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I
10,A

5818-RETORNO SERVIDOR VerificarStatus: J,V
5825-RETORNO SERVIDOR VerificarVez: 523
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I
10,A

5828-RETORNO SERVIDOR ConsultarHistorico: JogadorCin,J,A,10
JogadorQua,J,I,4
JogadorTre,J,A,5
JogadorDoi,S,N,2
JogadorUm,S,M,2
JogadorSei,S,P,2

5838-RETORNO SERVIDOR VerificarStatus: No Modifications
5845-RETORNO SERVIDOR VerificarVez: 518
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I
10,A

5848-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5858-RETORNO SERVIDOR VerificarStatus: No Modifications
5865-RETORNO SERVIDOR VerificarVez: No Modifications
5868-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5878-RETORNO SERVIDOR VerificarStatus: No Modifications
5885-RETORNO SERVIDOR VerificarVez: 519
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I
10,A

5888-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5898-RETORNO SERVIDOR VerificarStatus: No Modifications
5905-RETORNO SERVIDOR VerificarVez: 520
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I
10,A

5908-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5918-RETORNO SERVIDOR VerificarStatus: No Modifications
5925-RETORNO SERVIDOR VerificarVez: No Modifications
5928-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5938-RETORNO SERVIDOR VerificarStatus: No Modifications
5945-RETORNO SERVIDOR VerificarVez: No Modifications
5948-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5958-RETORNO SERVIDOR VerificarStatus: No Modifications
5965-RETORNO SERVIDOR VerificarVez: 521
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I
10,A

5968-RETORNO SERVIDOR ConsultarHistorico: No Modifications
5978-RETORNO SERVIDOR VerificarStatus: No Modifications
5985-RETORNO SERVIDOR VerificarVez: 522
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I
10,A

5988-RETORNO SERVIDOR ConsultarHistorico: No Modifications
6023-RETORNO SERVIDOR Votar: 0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I

6029-RETORNO SERVIDOR VerificarStatus: J,J
6036-RETORNO SERVIDOR VerificarVez: 523
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,B
4,C
4,E
4,I

6039-RETORNO SERVIDOR ConsultarHistorico: No Modifications
6046-RETORNO SERVIDOR ExibirUltimaVotacao: 518,S
519,N
520,S
521,N
522,S
523,S

6076-RETORNO SERVIDOR VerificarStatus: No Modifications
6083-RETORNO SERVIDOR VerificarVez: No Modifications
6086-RETORNO SERVIDOR ConsultarHistorico: No Modifications
6096-RETORNO SERVIDOR VerificarStatus: No Modifications
6103-RETORNO SERVIDOR VerificarVez: 518
0,O
2,L
2,M
2,N
2,P
3,D
3,F
3,G
4,C
4,E
4,I
5,B

6106-RETORNO SERVIDOR ConsultarHistorico: JogadorSei,J,B,5
JogadorCin,J,A,10
JogadorQua,J,I,4
JogadorTre,J,A,5
JogadorDoi,S,N,2
JogadorUm,S,M,2

6116-RETORNO SERVIDOR VerificarStatus: No Modifications
6123-RETORNO SERVIDOR VerificarVez: 519
0,O
2,L
2,N
2,P
3,D
3,F
3,G
3,M
4,C
4,E
4,I
5,B

6126-RETORNO SERVIDOR ConsultarHistorico: JogadorUm,J,M,3
JogadorSei,J,B,5
JogadorCin,J,A,10
JogadorQua,J,I,4
JogadorTre,J,A,5
JogadorDoi,S,N,2

6136-RETORNO SERVIDOR VerificarStatus: No Modifications
6143-RETORNO SERVIDOR VerificarVez: 520
0,O
2,L
2,N
2,P
3,D
3,F
3,G
3,M
4,C
4,E
4,I
10,B

6146-RETORNO SERVIDOR ConsultarHistorico: JogadorDoi,J,B,10
JogadorUm,J,M,3
JogadorSei,J,B,5
JogadorCin,J,A,10
JogadorQua,J,I,4
JogadorTre,J,A,5

6156-RETORNO SERVIDOR VerificarStatus: J,V
6163-RETORNO SERVIDOR VerificarVez: No Modifications
6166-RETORNO SERVIDOR ConsultarHistorico: No Modifications
6176-RETORNO SERVIDOR VerificarStatus: No Modifications
6183-RETORNO SERVIDOR VerificarVez: No Modifications
6186-RETORNO SERVIDOR ConsultarHistorico: No Modifications
6196-RETORNO SERVIDOR VerificarStatus: No Modifications
6203-RETORNO SERVIDOR VerificarVez: 521
0,O
2,L
2,N
2,P
3,D
3,F
3,G
3,M
4,C
4,E
4,I
10,B

6206-RETORNO SERVIDOR ConsultarHistorico: No Modifications
6216-RETORNO SERVIDOR VerificarStatus: No Modifications
6223-RETORNO SERVIDOR VerificarVez: 522
0,O
2,L
2,N
2,P
3,D
3,F
3,G
3,M
4,C
4,E
4,I
10,B

6226-RETORNO SERVIDOR ConsultarHistorico: No Modifications
6261-RETORNO SERVIDOR Votar: 0,O
2,L
2,N
2,P
3,D
3,F
3,G
3,M
4,C
4,E
4,I
10,B

6267-RETORNO SERVIDOR VerificarStatus: No Modifications
6274-RETORNO SERVIDOR VerificarVez: 523
0,O
2,L
2,N
2,P
3,D
3,F
3,G
3,M
4,C
4,E
4,I
10,B

6277-RETORNO SERVIDOR ConsultarHistorico: No Modifications
6287-RETORNO SERVIDOR VerificarStatus: No Modifications
6294-RETORNO SERVIDOR VerificarVez: No Modifications
6297-RETORNO SERVIDOR ConsultarHistorico: No Modifications
6307-RETORNO SERVIDOR VerificarStatus: No Modifications
6314-RETORNO SERVIDOR VerificarVez: 518
0,O
2,L
2,N
2,P
3,D
3,F
3,G
3,M
4,C
4,E
